name,stock,price,cat,code,colorType,compatible,qtePage,ref,trademark
CF401X,0,55000,Toner,401X,Cyan,HP Color LaserJet Pro M252/MFP M277 series,2300,CF401X,HP
CF402X,0,55000,Toner,402X,Jaune,HP Color LaserJet Pro M252/MFP M277 series,2300,CF402X,HP
CF403X,0,55000,Toner,403X,Magenta,HP Color LaserJet Pro M252/MFP M277 series,2300,CF403X,HP
CF410A,0,35000,Toner,410A,Noir,HP Color LaserJet Pro M452/MFP M477,2300,CF410A,HP
CF411A,0,30000,Toner,411A,Cyan,HP Color LaserJet Pro M452/MFP M477,2300,CF411A,HP
CF412A,0,30000,Toner,412A,Jaune,HP Color LaserJet Pro M452/MFP M477,2300,CF412A,HP
CF413A,0,30000,Toner,413A,Magenta,HP Color LaserJet Pro M452/MFP M477,2300,CF413A,HP
CF410X,0,45000,Toner,410X,Noir,HP Color LaserJet Pro M452/MFP M477,6500,CF410X,HP
CF411X,0,35000,Toner,411X,Cyan,HP Color LaserJet Pro M452/MFP M477,5000,CF411X,HP
CF412X,0,35000,Toner,412X,Jaune,HP Color LaserJet Pro M452/MFP M477,5000,CF412X,HP
CF413X,0,35000,Toner,413X,Magenta,HP Color LaserJet Pro M452/MFP M477,5000,CF413X,HP
CF360A,0,45000,Toner,360A,Noir,HP Color LaserJet Enterprise  M552/M553/MFP M577f,6000,CF360A,HP
CF361A,0,35000,Toner,361A,Cyan,HP Color LaserJet Enterprise  M552/M553/MFP M577f,5000,CF361A,HP
CF362A,0,35000,Toner,362A,Jaune,HP Color LaserJet Enterprise  M552/M553/MFP M577f,5000,CF362A,HP
CF363A,0,35000,Toner,363A,Magenta,HP Color LaserJet Enterprise  M552/M553/MFP M577f,5000,CF363A,HP
CF360X,0,45000,Toner,360X,Noir,HP Color LaserJet Enterprise  M552/M553/MFP M577f,12500,CF360X,HP
CF361X,0,35000,Toner,361X,Cyan,HP Color LaserJet Enterprise  M552/M553/MFP M577f,9500,CF361X,HP
CF362X,0,35000,Toner,362X,Jaune,HP Color LaserJet Enterprise  M552/M553/MFP M577f,9500,CF362X,HP
CF363X,0,35000,Toner,363X,Magenta,HP Color LaserJet Enterprise  M552/M553/MFP M577f,9500,CF363X,HP
CF320X,0,35000,Toner,320X,Noir,HP Color LaserJet Enterprise  MFP M651/M680,21000,CF320X,HP
CF320A,0,40000,Toner,320A,HP Color LaserJet Enterprise  MFP M651/M680,HP Color LaserJet Enterprise  MFP M651/M680,11500,CF320A,HP
CF321A,0,35000,Toner,321A,Cyan,HP Color LaserJet Enterprise  MFP M651/M680,16000,CF321A,HP
CF322A,0,35000,Toner,322A,Jaune,HP Color LaserJet Enterprise  MFP M651/M680,16000,CF322A,HP
CF323A,0,35000,Toner,323A,Magenta,HP Color LaserJet Enterprise  MFP M651/M680,16000,CF323A,HP
CF330X,0,55000,Toner,330X,Noir,HP Color LaserJet Enterprise  MFP M651,19500,CF330X,HP
CF331A,0,35000,Toner,331A,Cyan,HP Color LaserJet Enterprise  MFP M651,15000,CF331A,HP
CF332A,0,35000,Toner,332A,Jaune,HP Color LaserJet Enterprise  MFP M651,15000,CF332A,HP
CF333A,0,35000,Toner,333A,Magenta,HP Color LaserJet Enterprise  MFP M651,15000,CF333A,HP
FX-12,0,30000,Toner Cartridge,12,Noir,FAX-L3000 and/3000iP,4500,FX-12,CANON
CRG-106/306/706,0,86000,Toner Cartridge,106/306/706,Noir,ICMF6530/6540PL/6550/6560PL/6580PL,5000,CRG-106/306/706,CANON
CRG-114/314/714,0,45900,Toner Cartridge,114/314/714,Noir,Laser class 800/810/830i/FAX-L3000/L3000IP,4500,CRG-114/314/714,CANON
CRG-127/327/727,0,45900,Toner Cartridge,127/327/727,Noir,LBP 8610/8620/8630,1500,CRG-127/327/727,CANON
CRG-128/328/728,0,45900,Toner Cartridge,128/328/728,Noir,CANON iC MF4420/4430/4120/4412/4410/4452/ 4450/4550/ 4570/4580/D520,2100,CRG-128/328/728,CANON
CRG-120/320/720,0,45900,Toner Cartridge,120/320/720,Noir,"CANON IC D1120/D1150/D1170/D1180,MF6680DN",5000,CRG-120/320/720,CANON
CRG-126/326/726,0,45900,Toner Cartridge,126/326/726,Noir,CANON LBP6200d,2100,CRG-126/326/726,CANON
CRG-325/725/925,0,45900,Toner Cartridge,325/725/925,Noir,CANON LBP6000/6018,1600,CRG-325/725/925,CANON
EP-P,0,45900,Toner Cartridge,EP-P,Noir,CANON LBP-230/430/4U/4I/PX/PXII/P90,3000,EP-P,CANON
L50,0,45900,Toner Cartridge,50,Noir,CANON imageCLASS D660/D661/D680/D760/D761/ D780/D860/D861/D880 PC1060/1061/1080F,5000,L50,CANON
S35,0,45900,Toner Cartridge,35,Noir,CANON FAX L170 imageCLASS D320/D340,3500,S35,CANON
X25,0,45900,Toner Cartridge,25,Noir,CANON imageCLASS MF5530/MF5550/MF5730/MF5750/MF5770,2500,X25,CANON
FX-4,0,45900,Toner Cartridge,4,Noir,CANON FAX L800/900/8500/9000/9000s/9000ms/9500,4000,FX-4,CANON
FX-6,0,45900,Toner Cartridge,6,Noir,CANON Laserclass 3170/3170ms/3175/3175ms/L1000,4500,FX-6,CANON
FX-7,0,45900,Toner Cartridge,7,Noir,CANON Laserclass730i/710 spplies;FAX-L2000/2000IP,5000,FX-7,CANON
CRG-T,0,45900,Toner Cartridge,CRG-T,Noir,CANON FAX-L380/400  PCD320,3500,CRG-T,CANON
CRG-124/324/724,0,45900,Toner Cartridge,124/324/724,Noir,CANON  LBP6750DN,6000,CRG-124/324/724,CANON
CRG-124II/324II/724II,0,55000,Toner Cartridge,124II/324II/724II,Noir,CANON  LBP6750DN,12500,CRG-124II/324II/724II,CANON
FX-3,0,45900,Toner Cartridge,3,Noir,canon l200/250/280/300/350/lc4000/4500/6000,2500,FX-3,CANON
FX-8,0,45000,Toner Cartridge,8,Noir,Canon L400/PCD320/340,3000,FX-8,CANON
FX-9,0,45000,Toner Cartridge,9,Noir,IC MF4010/4012/4120/4150/4270/4320/4322/                       4330/ 4340/ 4350/4370/4680 FAX-L100/110/                     120/160,2000,FX-9,CANON
FX-10,0,45000,Toner Cartridge,10,Noir,,2000,FX-10,CANON
EP-22,0,45000,Toner Cartridge,22,Noir,Canon LBP-200/250/350/800/810;Canon LBP-1110 series;Canon LBP-1120;1100A/1101I/3200/3200M/ 3200 SE,2500,EP-22,CANON
E-16,0,35000,Toner Cartridge,16,Noir,FC 100/120/200S/220S/224/270/288/290/298;  PC108/ 288/ 290/298/300/310/320/3230/325/ 330/330L/355/ 400/420/425/428/430/530/ 550/700/710/720/730/735/740/745/760/770/ 775/785/790/795/860/880/890/920/921/940/ 941/950/980/981,2000,E-16,CANON
E-20,0,35000,Toner Cartridge,20,Noir,PC 300/310/325/330/400/500/700/920/980 Series,2000,E-20,CANON
E-30,0,35000,Toner Cartridge,30,Noir,FC108/100/120/128/200/204S/204/210/220/22 4/228/230/300/310/330/336/350/530/740/750/ 760/770/780; PC300/ 310/320/325/330/330L/                                    400/ 420/430/530/ 550/ 700/710/720/740/ 745/750/760/770/775/780/ 790/795/800/820/ 840/860,2000,E-30,CANON
E-40,0,35000,Toner Cartridge,40,Noir,PC140/150/160/170/300/310/320/325/400/420/425/430/710/720/730/735/740/745/770/775/785/790/795/920/921/940/941/950/980/981,2000,E-40,CANON
E-31,0,35000,Toner Cartridge,31,Noir,FC-200/220/230/300/500S/270/288 /290/298. PC-700/800/900S,2000,E-31,CANON
Ep-25,0,35000,Toner Cartridge,25,Noir,Canon LBP1210,2500,Ep-25,CANON
Ep-26,0,35000,Toner Cartridge,26,Noir,Canon LBP3200,2500,Ep-26,CANON
Ep-27/28,0,35000,Toner Cartridge,27/28,Noir,Canon LBP3200,2500,Ep-27/28,CANON
EP-32,0,35000,Toner Cartridge,32,Noir,LBP-32X/P100/1000,5000,EP-32,CANON
EP-52,0,35000,Toner Cartridge,52,Noir,LBP-1760/LaserClass 3170/3175,6000,EP-52,CANON
EP-62,0,35000,Toner Cartridge,62,Noir,LBP-62X/840/850/880/910 class 2200/2210/2220/2250,10000,EP-62,CANON
EP-72,0,35000,Toner Cartridge,72,Noir,LBP-72X/LBP-950/LBP-1910/LBP-3260,20000,EP-72,CANON
CRG-M,0,35000,Toner Cartridge,CRG-M,Noir,IC D620/ D660/680/760/780/PC1210/1230/ 1250/1270,5000,CRG-M,CANON
CRG-H,0,35000,Toner Cartridge,CRG-H,Noir,GP160/160F,10000,CRG-H,CANON
EP-V,0,35000,Toner Cartridge,EP-V,Noir,LBP-VX 430N,4000,EP-V,CANON
EP-W,0,35000,Toner Cartridge,EP-W,Noir,"LBP 2460/WX, P550",15000,EP-W,CANON
EP-E,0,35000,Toner Cartridge,EP-E,Noir,"LBP-8/860/1260/EX,P-270/MARK IV Fileprint 300",6800,EP-E,CANON
CRG-U,0,35000,Toner Cartridge,CRG-U,Noir,image ClassMF3112/3220/3222/5630/5650/ 5730/5750/577,2500,CRG-U,CANON
EP-A,0,35000,Toner Cartridge,EP-A,Noir,LBP-AX/460/465/660/1100/2060/L300/                      L4000/L6000,2500,EP-A,CANON
CRG-W,0,35000,Toner Cartridge,CRG-W,Noir,LBP-2460/WX/P550,2500,CRG-W,CANON
EP-T,0,35000,Toner Cartridge,EP-T,Noir,LBP-STB406B/406S/406D/408,2500,EP-T,CANON
CRG-N,0,35000,Toner Cartridge,CRG-N,Noir,ICD-620/660/680 PC1210/1230/1270,5000,CRG-N,CANON
CRG-103/303/503/703,0,35000,Toner Cartridge,103/303/503/703,Noir,Image Class MFLBP 2900/3000,2000,CRG-103/303/503/703,CANON
CRG-104/304/704,0,35000,Toner Cartridge,104/304/704,Noir,MF4680/MF4150/MF4130/MF4120/4270/4010/4380/4370/4350/4330d  D450,2000,CRG-104/304/704,CANON
CRG-108/308/508/708,0,35000,Toner Cartridge,108/308/508/708,Noir,LBP-3300/3330/3360,2500,CRG-108/308/508/708,CANON
CRG-108II/308II/508II/708II,0,35000,Toner Cartridge,108II/308II/508II/708II,Noir,LBP3330/3360,4000,CRG-108II/308II/508II/708II,CANON
CRG-109/309/509/709,0,35000,Toner Cartridge,109/309/509/709,Noir,LBP3500/3900/3920/3950/3970/3980,12000,CRG-109/309/509/709,CANON
CRG-119/319/719,0,35000,Toner Cartridge,119/319/719,Noir,LBP6300/6650/6670/6680     MF5840/5850/5870/5880/5950/5960/5980,2300,CRG-119/319/719,CANON
CRG-119II/319II/709II,0,35000,Toner Cartridge,119II/319II/709II,Noir,LBP6300/6650/6670/6680     MF5840/5850/5870/5880/5950/5960/5980,6500,CRG-119II/319II/709II,CANON
CRG-110/310/710,0,35000,Toner Cartridge,110/310/710,Noir,LBP3410/3460,6000,CRG-110/310/710,CANON
CRG-110II/310II/710II,0,35000,Toner Cartridge,110II/310II/710II,Noir,LBP3460/6280,12000,CRG-110II/310II/710II,CANON
CRG-112/312/712/912,0,35000,Toner Cartridge,112/312/712/912,Noir,"LBP3010,LBP3100",1500,CRG-112/312/712/912,CANON
CRG-113/313/713/913,0,35000,Toner Cartridge,113/313/713/913,Noir,LBP3250,2000,CRG-113/313/713/913,CANON
CRG-115/315/715/915,0,35000,Toner Cartridge,115/315/715/915,Noir,"LBP3310, LBP3370",3000,CRG-115/315/715/915,CANON
CRG-115II/315II/715II,0,35000,Toner Cartridge,115II/315II/715II,Noir,"LBP3310, LBP3370",6000,CRG-115II/315II/715II,CANON
CRG-137/337/737,0,35000,Toner Cartridge,137/337/737,Noir,i-SENSYS MF211/MF212/MF212w/MF215/                         MF216n/ MF217w/ MF222/MF223/M224/ MF226dn/MF229dw,2400,CRG-137/337/737,CANON
NPG-28/GPR-18/EXV14,0,35000,Toner Cartridge,28/GPR-18/EXV14,Noir,IR2016/2018/2020/2022/2025/2030/2116/2120/2318/2320/2420,8400,NPG-28/GPR-18/EXV14,CANON
EXV-40,0,35000,Toner Cartridge,40,Noir,IR1133/1133A/1133IF,6000,EXV-40,CANON
NPG-51/GPR-35/EXV33,0,35000,Toner Cartridge,51/GPR-35/EXV33,Noir,IR2520/2525/2530,15000,NPG-51/GPR-35/EXV33,CANON
NPG-1,0,35000,Toner Cartridge,1,Noir,NP-1015/1218/1318/1520/1550/1820/2000/                                   2010/ 2020/2130/ 302/620/6116/6516/     6221/6317/6318,3800,NPG-1,CANON
NPG-3,0,35000,Toner Cartridge,3,Noir,NP-6060/6062,33000,NPG-3,CANON
NPG-4,0,35000,Toner Cartridge,4,Noir,NP-4030/4050/4080,1500,NPG-4,CANON
NPG-5,0,35000,Toner Cartridge,5,Noir,NP-3030/3035,15000,NPG-5,CANON
NPG-7,0,35000,Toner Cartridge,7,Noir,NP-6025/6030/6330/8025,10000,NPG-7,CANON
NPG-8,0,35000,Toner Cartridge,8,Noir,NP-3100/3200/3300/3020,4500,NPG-8,CANON
NPG-9,0,35000,Toner Cartridge,9,Noir,NP-6016/6218/6521/6621,5000,NPG-9,CANON
NPG-10,0,35000,Toner Cartridge,10,Noir,NP-6050,30000,NPG-10,CANON
NPG-11,0,35000,Toner Cartridge,11,Noir,NP-6012/6014/6118/6512/7120/7130/C120/                    122/130,5000,NPG-11,CANON
NPG-12,0,35000,Toner Cartridge,12,Noir,NP-6085/6285,33000,NPG-12,CANON
NPG-14,0,35000,Toner Cartridge,14,Noir,NP-6045/6251/6260/6545/6551,30000,NPG-14,CANON
NPG-15/EXV6,0,35000,Toner Cartridge,15/EXV6,Noir,NP-7160/7161/7163/7164/7210/7214,5000,NPG-15/EXV6,CANON
NPG-16/GPR-4/EXV1,0,35000,Drum,16/GPR-4/EXV1,Noir,IR5000/5020/6000/6020/500/550/600/7200,33000,NPG-16/GPR-4/EXV1,CANON
NPG-18/GPR-6/EXV3,0,35000,Toner Cartridge,18/GPR-6/EXV3,Noir,IR2200/2220/2250/2800/2850/3300/3320/3350,15000,NPG-18/GPR-6/EXV3,CANON
NPG-18(DRUM),0,35000,Toner Cartridge,18(DRUM),Noir,IR2200/2220/2250/2800/2850/3300/3320/3350,55000,NPG-18(DRUM),CANON
NPG-19/GPR-7/EXV4,0,35000,Drum,19/GPR-7/EXV4,Noir,IR8500/105/9070/110/600/85,33000,NPG-19/GPR-7/EXV4,CANON
NPG-20/GPR-8/EXV5,0,35000,Toner Cartridge,20/GPR-8/EXV5,Noir,IR1600/1610/1620/2000/2010/155/165/200/255/2016,8000,NPG-20/GPR-8/EXV5,CANON
NPG-20(DRUM),0,35000,Toner Cartridge,20(DRUM),Noir,IR1600/1610/1620/2000/2010/155/165/200/255/2016,60000,NPG-20(DRUM),CANON
NPG-21/GPR-10/EXV7,0,35000,Drum,21/GPR-10/EXV7,Noir,IR1200/1210/1230/1270F/1300/1310/1330/1370F/1510/1530/1570F/1610/1630/1630F,5300,NPG-21/GPR-10/EXV7,CANON
NPG-25/GPR-25/EXV11,0,35000,Toner Cartridge,25/GPR-25/EXV11,Noir,IR2230/2270/2830/2870/3025/3030/3225/3230/3530/3570/4570,21000,NPG-25/GPR-25/EXV11,CANON
NPG-25(DRUM),0,35000,Drum,25(DRUM),Noir,IR2230/2270/2830/2870/3025/3030/3225/3230/3530/3570/4570,70000,NPG-25(DRUM),CANON
NPG-26/GPR-16/EXV2,0,35000,Toner Cartridge,26/GPR-16/EXV2,Noir,IR3035/3045/3235/3245/3570/4530/4570/3530,24000,NPG-26/GPR-16/EXV2,CANON
NPG-26(DRUM),0,35000,Drum,26(DRUM),Noir,IR3035/3045/3235/3245/3570/4530/4570/3530,70000,NPG-26(DRUM),CANON
NPG-27/GPR-17/EXV13,0,35000,Toner Cartridge,27/GPR-17/EXV13,Noir,IR5070/5570/6570,35000,NPG-27/GPR-17/EXV13,CANON
NPG-28(DRUM),0,35000,Toner Cartridge,28(DRUM),Noir,IR2016/2018/2020/2022/2025/2030/2116/2120/2318/2320/2420,60000,NPG-28(DRUM),CANON
NPG-29/GPR-19/EXV15,0,35000,Drum,29/GPR-19/EXV15,Noir,IR7165/2086/2095,35000,NPG-29/GPR-19/EXV15,CANON
NPG-32/GPR-22/EXV18,0,35000,Toner Cartridge,32/GPR-22/EXV18,Noir,IR1018/1019/1020/1022/1023/1024/1025,8400,NPG-32/GPR-22/EXV18,CANON
NPG-32(DRUM),0,35000,Drum,32(DRUM),Noir,IR1018/1019/1020/1022/1023/1024/1025,60000,NPG-32(DRUM),CANON
NPG-36/GPR-24/EXV22,0,35000,Toner Cartridge,36/GPR-24/EXV22,Noir,IR-5055/5065/5075,40000,NPG-36/GPR-24/EXV22,CANON
NPG-37(DRUM),0,35000,Drum,37(DRUM),Noir,IR2018/2018i/2022/2022i/2025/2030,60000,NPG-37(DRUM),CANON
NPG-50/GPR-34/EXV32,0,35000,Drum,50/GPR-34/EXV32,Noir,IR-2535/2545,20000,NPG-50/GPR-34/EXV32,CANON
NPG-50/NPG-51(DRUM),0,35000,Toner Cartridge,50/NPG-51(DRUM),Noir,IR-2535/3545/2520/2525/2530,70000,NPG-50/NPG-51(DRUM),CANON
G51(DRUM),0,35000,Drum,51(DRUM),Noir,IR2520/2525/2530,70000,G51(DRUM),CANON
NPG-59/EXV42,0,35000,Toner Cartridge,59/EXV42,Noir,IR2002L/2002G/2202L/2202N,10200,NPG-59/EXV42,CANON
G59(DRUM),0,35000,Toner Cartridge,59(DRUM),Noir,CANON IR-2202/2202DN/2202N/2202L/2002G/2002L,55000,G59(DRUM),CANON
NP1010,0,35000,Toner Cartridge,1010,Noir,NP-1010/1020,2000,NP1010,CANON
NP3025,0,35000,Toner Cartridge,3025,Noir,NP-3000/3025/3225/3525/3725,5000,NP3025,CANON
NP3325,0,35000,Toner Cartridge,3325,Noir,NP-3325/3825,7000,NP3325,CANON
NP4835,0,35000,Toner Cartridge,4835,Noir,NP-4335/4835,8400,NP4835,CANON
NP6000/7000/8000,0,70000,Toner Cartridge,6000/7000/8000,Noir,NP-5060/6000/6150/6650/7050/7550/8070/                            8085/ 8530/ 8570/8580/8979,21000,NP6000/7000/8000,CANON
NPG-13A/13C,0,35000,Toner Cartridge,13A/13C,Noir,NP-6028/6035/6230,9500,NPG-13A/13C,CANON
CEXV-21,0,55000,Toner Cartridge,21,Noir,IRC2880/3880/GPR23,30000,CEXV-21,CANON
GPR-30/31CEXV-28/29,0,55000,Toner Cartridge,30/31CEXV-28/29,Noir,IRC5030/5035/5045/5235/5240/5250,30000,GPR-30/31CEXV-28/29,CANON
GPR-36/CEXV34,0,55000,Toner Cartridge,36/CEXV34,Noir,IRC2020/2025/2030,30000,GPR-36/CEXV34,CANON
GPR-40,0,35000,Toner Cartridge,40,Noir,LBP-3560/6700,6000,GPR-40,CANON
GPR-40H,0,49700,Toner Cartridge,40H,Noir,LBP-3560/6700,12500,GPR-40H,CANON
RGP-2/P200/300/400,0,35000,Toner Cartridge,2/P200/300/400,Noir,GP21/25/40/200/210/215/220/225/285/300/315/330/335/355/400/405/415,9600,RGP-2/P200/300/400,CANON
GPR-1,0,35000,Toner Cartridge,1,Noir,GP550/555/558.600/605 IR500/60/550/558/600/7200/8070/8500,11000,GPR-1,CANON
NPG-53T,0,45000,Toner Cartridge,53T,Noir,IR8085/8095/8105,70000,NPG-53T,CANON
NPG-54T,0,35000,Toner Cartridge,54T,Noir,IR-ADV6055/6065/6075S,56000,NPG-54T,CANON
NPR-55T,0,35000,Toner Cartridge,55T,Noir,ImageRunner 1730/1730IF/1740/1740IF/1750/1750IF,15100,NPR-55T,CANON
NPR-56T,0,35000,Toner Cartridge,56T,Noir,IR-ADV4045/4051,34200,NPR-56T,CANON
NPR-57T,0,35000,Toner Cartridge,57T,Noir,IR-ADV4025/4035,30000,NPR-57T,CANON
NPG-61T,0,45900,Toner Cartridge,61T,Noir,IR400/IR500,15200,NPG-61T,CANON
GPR-29HBK,0,55300,Toner Cartridge,29HBK,Noir,LBP5460,10000,GPR-29HBK,CANON
GPR-29C,0,35000,Toner Cartridge,29C,Cyan,LBP5460,8500,GPR-29C,CANON
GPR-29Y,0,35000,Toner Cartridge,29Y,Jaune,LBP5460,8500,GPR-29Y,CANON
GPR-29M,0,35000,Toner Cartridge,29M,Magenta,LBP5460,8500,GPR-29M,CANON
EP-85BK,0,45900,Toner Cartridge,85BK,Noir,LBP-2510/5500,7000,EP-85BK,CANON
EP-85C,0,40600,Toner Cartridge,85C,Cyan,LBP-2510/5500,6000,EP-85C,CANON
EP-85Y,0,40600,Toner Cartridge,85Y,Jaune,LBP-2510/5500,6000,EP-85Y,CANON
EP-85M,0,40600,Toner Cartridge,85M,Magenta,LBP-2510/5500,6000,EP-85M,CANON
EP-86BK,0,90230,Toner Cartridge,86BK,Noir,LBP-2710/2810/5700/5800,13000,EP-86BK,CANON
EP-86C,0,87000,Toner Cartridge,86C,Cyan,LBP-2710/2810/5700/5800,12000,EP-86C,CANON
EP-86Y,0,87000,Toner Cartridge,86Y,Jaune,LBP-2710/2810/5700/5800,12000,EP-86Y,CANON
EP-86M,0,87000,Toner Cartridge,86M,Magenta,LBP-2710/2810/5700/5800,12000,EP-86M,CANON
EP-87BK,0,47500,Toner Cartridge,87BK,Noir,"Color imageCLASS 8180c, imageCLASS 8180c/MF8170c, LaserBase MF8180C",4000,EP-87BK,CANON
EP-87C,0,52100,Toner Cartridge,87C,Cyan,"Color imageCLASS 8180c, imageCLASS 8180c/MF8170c, LaserBase MF8180C",3000,EP-87C,CANON
EP-87Y,0,52100,Toner Cartridge,87Y,Jaune,"Color imageCLASS 8180c, imageCLASS 8180c/MF8170c, LaserBase MF8180C",3000,EP-87Y,CANON
EP-87M,0,52100,Toner Cartridge,87M,Magenta,"Color imageCLASS 8180c, imageCLASS 8180c/MF8170c, LaserBase MF8180C",3000,EP-87M,CANON
CRG-101/301/701BK,0,35000,Toner Cartridge,101/301/701BK,Noir,Laser shot LBP5200/MF8180/ MF8180C,4000,CRG-101/301/701BK,CANON
CRG-101/301/701C,0,30000,Toner Cartridge,101/301/701C,Cyan,Laser shot LBP5200/MF8180/ MF8180C,3000,CRG-101/301/701C,CANON
CRG-101/301/701Y,0,30000,Toner Cartridge,101/301/701Y,Jaune,Laser shot LBP5200/MF8180/ MF8180C,3000,CRG-101/301/701Y,CANON
CRG-101/301/701M,0,30000,Toner Cartridge,101/301/701M,Magenta,Laser shot LBP5200/MF8180/ MF8180C,3000,CRG-101/301/701M,CANON
CRG-107/307/707BK,0,35000,Toner Cartridge,107/307/707BK,Noir,LBP-5000/5100,2500,CRG-107/307/707BK,CANON
CRG-107/307/707C,0,30000,Toner Cartridge,107/307/707C,Cyan,LBP-5000/5100,2000,CRG-107/307/707C,CANON
CRG-107/307/707Y,0,30000,Toner Cartridge,107/307/707Y,Jaune,LBP-5000/5100,2000,CRG-107/307/707Y,CANON
CRG-107/307/707M,0,30000,Toner Cartridge,107/307/707M,Magenta,LBP-5000/5100,2000,CRG-107/307/707M,CANON
CRG-111/311/711BK,0,52100,Toner Cartridge,111/311/711 BK,Noir,LBP5300/5360/5400   MF9130/9150/9170/9220/9280,6000,CRG-111/311/711 BK,CANON
CRG-111/311/711C,0,65100,Toner Cartridge,111/311/711 C,Cyan,LBP5300/5360/5400   MF9130/9150/9170/9220/9280,6000,CRG-111/311/711 C,CANON
CRG-111/311/711Y,0,65100,Toner Cartridge,111/311/711 Y,Jaune,LBP5300/5360/5400   MF9130/9150/9170/9220/9280,6000,CRG-111/311/711 Y,CANON
CRG-111/311/711M,0,65100,Toner Cartridge,111/311/711 M,Magenta,LBP5300/5360/5400   MF9130/9150/9170/9220/9280,6000,CRG-111/311/711 M,CANON
CRG-116/316/416/716BK,0,35000,Toner Cartridge,116/316/416/716 BK,Noir,LBP-5050/5050n /iC MF8030/8050Cn,2200,CRG-116/316/416/716 BK,CANON
CRG-116/316/416/716C,0,30000,Toner Cartridge,116/316/416/716 C,Cyan,LBP-5050/5050n /iC MF8030/8050Cn,1400,CRG-116/316/416/716 C,CANON
CRG-116/316/416/716Y,0,30000,Toner Cartridge,116/316/416/716 Y,Jaune,LBP-5050/5050n /iC MF8030/8050Cn,1400,CRG-116/316/416/716 Y,CANON
CRG-116/316/416/716M,0,30000,Toner Cartridge,116/316/416/716 M,Magenta,LBP-5050/5050n /iC MF8030/8050Cn,1400,CRG-116/316/416/716 M,CANON
CRG-117/317/717BK,0,52100,Toner Cartridge,117/317/717 BK,Noir,Mf9170/9130/8450/9220,6000,CRG-117/317/717 BK,CANON
CRG-117/317/717C,0,65100,Toner Cartridge,117/317/717 C,Cyan,Mf9170/9130/8450/9220,4000,CRG-117/317/717 C,CANON
CRG-117/317/717Y,0,65100,Toner Cartridge,117/317/717 Y,Jaune,Mf9170/9130/8450/9220,4000,CRG-117/317/717 Y,CANON
CRG-117/317/717M,0,65100,Toner Cartridge,117/317/717 M,Magenta,Mf9170/9130/8450/9220,4000,CRG-117/317/717 M,CANON
CRG-118/318/418/718BK,0,39900,Toner Cartridge,118/318/418/718BK,Noir,LBP7200c/7660/7680  MF8330/8340/8350/8380,3500,CRG-118/318/418/718BK,CANON
CRG-118/318/418/718C,0,52400,Toner Cartridge,118/318/418/718C,Cyan,LBP7200c/7660/7680  MF8330/8340/8350/8380,2800,CRG-118/318/418/718C,CANON
CRG-118/318/418/718Y,0,52400,Toner Cartridge,118/318/418/718Y,Jaune,LBP7200c/7660/7680  MF8330/8340/8350/8380,2800,CRG-118/318/418/718Y,CANON
CRG-118/318/418/718M,0,52400,Toner Cartridge,118/318/418/718M,Magenta,LBP7200c/7660/7680  MF8330/8340/8350/8380,2800,CRG-118/318/418/718M,CANON
CRG-122/322/722BK,0,45900,Toner Cartridge,122/322/722 BK,Noir,LBP9100/9200/9500/9600,6500,CRG-122/322/722 BK,CANON
CRG-122/322/722C,0,30000,Toner Cartridge,122/322/722 C,Cyan,LBP9100/9200/9500/9600,7500,CRG-122/322/722 C,CANON
CRG-122/322/722Y,0,30000,Toner Cartridge,122/322/722 Y,Jaune,LBP9100/9200/9500/9600,7500,CRG-122/322/722 Y,CANON
CRG-122/322/722M,0,30000,Toner Cartridge,122/322/722 M,Magenta,LBP9100/9200/9500/9600,7500,CRG-122/322/722 M,CANON
CRG-123/323/723BK,0,35900,Toner Cartridge,123/323/723 BK,Noir,LBP7750C/7753/7754dn,5000,CRG-123/323/723 BK,CANON
CRG-123II/323II/723IIBK,0,35900,Toner Cartridge,123II/323II/723II BK,Noir,LBP7750C/7753/7754dn,10000,CRG-123II/323II/723II BK,CANON
CRG-123/323/723C,0,30000,Toner Cartridge,123/323/723 C,Cyan,LBP7750C/7753/7754dn,8500,CRG-123/323/723 C,CANON
CRG-123/323/723Y,0,30000,Toner Cartridge,123/323/723 Y,Jaune,LBP7750C/7753/7754dn,8500,CRG-123/323/723 Y,CANON
CRG-123/323/723M,0,30000,Toner Cartridge,123/323/723 M,Magenta,LBP7750C/7753/7754dn,8500,CRG-123/323/723 M,CANON
CRG-129/329/729BK,0,35000,Toner Cartridge,129/329/729 BK,Noir,LBP-7010c/7016c/7018c,1500,CRG-129/329/729 BK,CANON
CRG-129/329/729C,0,30000,Toner Cartridge,129/329/729 C,Noir,LBP-7010c/7016c/7018c,1000,CRG-129/329/729 C,CANON
CRG-129/329/729Y,0,30000,Toner Cartridge,129/329/729 Y,Cyan,LBP-7010c/7016c/7018c,1000,CRG-129/329/729 Y,CANON
CRG-129/329/729M,0,30000,Toner Cartridge,129/329/729 M,Jaune,LBP-7010c/7016c/7018c,1000,CRG-129/329/729 M,CANON
CRG-029Drum,0,55000,Toner Cartridge,029 Drum,Magenta,LBP-7010c/7016c/7018c,7000,CRG-029 Drum,CANON
CRG-331BK,0,35000,Toner Cartridge,331 BK,Noir,LBP7100 / LBP7110,1400,CRG-331 BK,CANON
